,bitcoin,ethereum,tether
2022-06-01 02:01:36.419,,17131801099.691797,
2022-06-01 02:02:56.643,29063370792.639713,,
2022-06-01 02:03:02.732,,,49142830970.18075
2022-06-01 03:01:19.053,28951306659.422195,,
2022-06-01 03:01:42.742,,17112602256.4715,
2022-06-01 03:01:43.978,,,46317977184.00289
2022-06-01 04:01:11.813,28416606910.192528,,
2022-06-01 04:02:15.808,,,48057808146.575035
2022-06-01 04:03:35.553,,16947215267.4645,
2022-06-01 05:02:07.686,,17152014824.134188,
2022-06-01 05:02:55.894,28770838533.4594,,
2022-06-01 05:03:11.606,,,48107481508.51855
2022-06-01 06:00:42.858,,17066254753.122126,
2022-06-01 06:00:48.798,28744622491.17167,,
2022-06-01 06:01:40.569,,,47706115535.2704
2022-06-01 07:00:20.597,28236465462.337425,,
2022-06-01 07:01:25.043,,,47220599605.7208
2022-06-01 07:03:21.314,,16600072987.546808,
2022-06-01 08:02:03.552,,16376637397.162985,
2022-06-01 08:02:08.055,28215323285.83797,,
2022-06-01 08:02:08.184,,,46705399808.067116
2022-06-01 09:07:42.227,28185693374.940266,,
2022-06-01 09:07:56.985,,16413048155.722265,
2022-06-01 09:10:37.410,,,46404134053.35211
2022-06-01 10:00:34.401,27960821641.169605,,
2022-06-01 10:00:55.151,,16182903956.892818,
2022-06-01 10:02:58.428,,,46386452621.895775
2022-06-01 11:00:45.425,,,46379234221.90041
2022-06-01 11:01:54.105,27765636703.976456,,
2022-06-01 11:02:19.961,,15981921377.054575,
2022-06-01 12:00:16.080,,15849645896.142317,
2022-06-01 12:01:48.839,,,46611926092.181656
2022-06-01 12:02:18.406,27746436262.338596,,
2022-06-01 13:00:41.306,28239702926.029537,,
2022-06-01 13:01:27.292,,,47081977379.76937
2022-06-01 13:01:35.603,,16056110837.365627,
2022-06-01 14:00:56.083,27473201525.547256,,
2022-06-01 14:01:07.679,,,46556577653.933624
2022-06-01 14:01:09.691,,15978896074.974155,
2022-06-01 15:02:32.271,27370014913.040615,,
2022-06-01 15:02:54.007,,,48547467841.90471
2022-06-01 15:03:25.180,,16269666069.859549,
2022-06-01 16:03:49.646,,,49649591607.00887
2022-06-01 16:04:11.172,,16700303617.506556,
2022-06-01 16:04:13.417,28333506991.2389,,
2022-06-01 17:02:47.131,29022575784.26849,,
2022-06-01 17:02:48.717,,16837185594.926107,
2022-06-01 17:03:14.439,,,49956107747.2817
2022-06-01 18:02:08.655,,,51860495874.35228
2022-06-01 18:03:14.068,30349405472.997753,,
2022-06-01 18:03:16.166,,17075293019.155237,
2022-06-01 19:00:18.592,,,51250549722.80256
2022-06-01 19:01:36.867,30882901604.749348,,
2022-06-01 19:01:42.033,,17255765701.760082,
2022-06-01 20:01:45.620,,,49812574155.16503
2022-06-01 20:02:04.591,,17748134489.23217,
2022-06-01 20:02:30.101,31593657250.47246,,
2022-06-01 21:00:25.061,,18629831888.40484,
2022-06-01 21:03:28.738,,,51851060374.873726
2022-06-01 21:03:32.399,33232282937.189075,,
2022-06-01 22:00:08.691,,,53089958495.80028
2022-06-01 22:00:12.102,,19008976353.729816,
2022-06-01 22:02:26.689,34667998316.810814,,
2022-06-01 23:01:40.641,34764908862.76287,,
2022-06-01 23:02:33.816,,,53195904085.18896
2022-06-01 23:03:28.353,,19272285394.280426,
2022-06-02 00:01:43.318,35481659621.62866,,
2022-06-02 00:02:31.371,,19858889120.884773,
2022-06-02 00:03:11.589,,,54691364502.28903
2022-06-02 01:01:05.545,35304038390.440796,,
2022-06-02 01:01:37.527,,,54120246786.39041
2022-06-02 01:01:38.172,,19756978673.123398,
2022-06-02 02:01:36.350,,19934478498.113064,
2022-06-02 02:02:28.055,,,54256399986.11653
2022-06-02 02:02:52.851,35727080699.11238,,
2022-06-02 03:02:05.349,,20071641851.304836,
2022-06-02 03:02:07.623,35539633400.541016,,
2022-06-02 03:03:08.586,,,54045122726.82159
2022-06-02 04:02:24.907,35377084426.32273,,
2022-06-02 04:04:04.111,,20095362014.154037,
2022-06-02 04:04:28.935,,,53689371960.594406
2022-06-02 05:00:12.244,,19953505538.7985,
2022-06-02 05:02:39.272,35011504163.05882,,
2022-06-02 05:02:45.271,,,53118434405.05441
2022-06-02 06:02:22.124,35080856822.49897,,
2022-06-02 06:02:33.352,,,52922145783.48269
2022-06-02 06:03:31.579,,20176052972.35533,
2022-06-02 07:00:56.462,,,52464047204.556046
2022-06-02 07:01:16.524,,20140522643.179638,
2022-06-02 07:01:18.778,34708797481.45188,,
2022-06-02 08:00:59.562,35261041060.810425,,
2022-06-02 08:01:53.540,,,53238411371.62733
2022-06-02 08:01:54.001,,20333358352.473503,
2022-06-02 09:04:27.215,,20381192680.176025,
2022-06-02 09:04:52.488,,,52780237549.69299
2022-06-02 09:06:02.470,35174075020.27279,,
2022-06-02 10:02:36.865,35267742525.97421,,
2022-06-02 10:03:06.130,,20329193160.00569,
2022-06-02 10:03:40.181,,,51915588154.48782
2022-06-02 11:03:06.851,35553888767.782616,,
2022-06-02 11:03:19.450,,20487896052.828053,
2022-06-02 11:04:11.449,,,51431707018.12191
2022-06-02 12:02:04.862,,20604498236.54549,
2022-06-02 12:02:18.764,35459822651.08287,,
2022-06-02 12:02:43.193,,,50794411120.98814
2022-06-02 13:00:04.569,,,50094276340.430374
2022-06-02 13:00:21.488,,20464579088.617535,
2022-06-02 13:02:47.927,35053019893.53582,,
2022-06-02 14:01:57.370,35716600863.28765,,
2022-06-02 14:02:11.409,,20869828299.777058,
2022-06-02 14:03:33.892,,,50460432138.12057
2022-06-02 15:02:02.740,35283379295.80727,,
2022-06-02 15:02:08.345,,,49733264398.60135
2022-06-02 15:02:10.869,,20547226845.062706,
2022-06-02 16:00:08.673,34706890834.76256,,
2022-06-02 16:00:15.399,,20488163489.79883,
2022-06-02 16:00:40.778,,,48962617747.348915
2022-06-02 17:02:53.712,,19884325721.964806,
2022-06-02 17:03:09.408,32544074108.939598,,
2022-06-02 17:03:20.806,,,46673488709.901955
2022-06-02 18:00:32.173,,,44450120577.608864
2022-06-02 18:02:00.098,,19295261809.882812,
2022-06-02 18:02:21.080,30593302881.398186,,
2022-06-02 19:00:27.091,,,43383908598.94956
2022-06-02 19:02:11.197,29706085204.37012,,
2022-06-02 19:03:38.637,,18885907014.53511,
2022-06-02 20:03:05.549,,18241088408.42011,
2022-06-02 20:03:30.134,28396530490.065796,,
2022-06-02 20:03:59.146,,,42014737386.81901
2022-06-02 21:01:52.301,25855890990.47197,,
2022-06-02 21:02:37.516,,,39028355861.60131
2022-06-02 21:02:47.088,,17246836439.981915,
2022-06-02 22:00:31.408,,,37559168070.47874
2022-06-02 22:01:22.981,,16925369061.445309,
2022-06-02 22:02:51.697,24446893557.253235,,
2022-06-02 23:01:17.118,,,37908053795.02409
2022-06-02 23:01:57.758,,17079472797.19466,
2022-06-02 23:02:39.923,24812978682.212788,,
2022-06-03 00:03:02.096,24232399986.261147,,
2022-06-03 00:03:11.443,,16453789530.00846,
2022-06-03 00:03:18.031,,,36976444033.34675
2022-06-03 01:02:07.789,23364205742.23701,,
2022-06-03 01:02:10.536,,,35867572006.66441
2022-06-03 01:02:51.797,,15899703385.195688,
2022-06-03 02:02:50.745,,15887010597.621548,
2022-06-03 02:03:09.385,23485460049.80264,,
2022-06-03 02:03:34.767,,,35636143269.114105
2022-06-03 03:00:43.535,,15710681927.986437,
2022-06-03 03:03:20.942,23289320031.142372,,
2022-06-03 03:03:30.269,,,35271476383.18905
2022-06-03 04:01:11.558,,15476962000.218588,
2022-06-03 04:03:20.502,,,34609865289.827705
2022-06-03 04:03:54.020,22816648764.182293,,
2022-06-03 05:00:19.821,22772100516.30105,,
2022-06-03 05:00:28.544,,,34113521401.944862
2022-06-03 05:00:46.328,,15300415608.990765,
2022-06-03 06:01:57.300,22673108764.933205,,
2022-06-03 06:03:16.853,,15043650050.240295,
2022-06-03 06:03:49.139,,,33814006875.46163
2022-06-03 07:01:34.873,22626695689.62955,,
2022-06-03 07:02:13.413,,14933720827.787409,
2022-06-03 07:02:35.344,,,33527735360.14972
2022-06-03 08:02:04.745,,14823518304.466244,
2022-06-03 08:02:09.856,,,33012267979.969765
2022-06-03 08:02:44.342,22315966005.7235,,
2022-06-03 09:02:57.540,,14638802244.80256,
2022-06-03 09:06:43.051,22115114473.187195,,
2022-06-03 09:06:56.120,,,32760094504.793446
2022-06-03 10:00:59.628,,,33282135066.866425
2022-06-03 10:01:22.370,,14932546848.571293,
2022-06-03 10:01:53.846,22594496042.60776,,
2022-06-03 11:00:41.589,23402143550.264774,,
2022-06-03 11:01:45.298,,,34096650291.99046
2022-06-03 11:03:37.615,,15414238933.542868,
2022-06-03 12:00:36.143,,,34717971297.31612
2022-06-03 12:01:06.254,23558364380.021847,,
2022-06-03 12:03:21.751,,16058048036.54708,
2022-06-03 13:01:25.031,,16659156459.001974,
2022-06-03 13:01:52.617,24385199827.305595,,
2022-06-03 13:01:57.696,,,35758131208.11889
2022-06-03 14:02:23.107,24207738189.349663,,
2022-06-03 14:02:26.585,,16498748577.073856,
2022-06-03 14:05:04.575,,,35630002900.64844
2022-06-03 15:02:13.288,23890125897.006954,,
2022-06-03 15:02:15.468,,16122152064.637348,
2022-06-03 15:02:32.285,,,35086428135.699104
2022-06-03 16:02:16.313,,,34385371172.57333
2022-06-03 16:03:17.829,,15668573380.357508,
2022-06-03 16:03:37.535,23137423587.216064,,
2022-06-03 17:01:00.058,,,33805738035.481472
2022-06-03 17:02:46.692,,15327942338.776321,
2022-06-03 17:02:48.819,23007357282.318382,,
2022-06-03 18:00:37.346,,,33666111316.052696
2022-06-03 18:02:44.537,,15256620415.047333,
2022-06-03 18:02:58.339,22951624605.739437,,
2022-06-03 19:00:34.956,,15238639346.11889,
2022-06-03 19:02:00.754,22838058700.807365,,
2022-06-03 19:05:06.389,,,33392424230.916092
2022-06-03 20:00:45.199,22736295576.42507,,
2022-06-03 20:02:10.786,,15195085820.789486,
2022-06-03 20:05:10.462,,,33125669567.49381
2022-06-03 21:00:52.636,,15042406870.45244,
2022-06-03 21:02:48.197,22700688543.054653,,
2022-06-03 21:05:07.482,,,33006804728.609306
2022-06-03 22:00:43.591,,15312604874.081015,
2022-06-03 22:00:44.410,22869396015.26441,,
2022-06-03 22:05:13.611,,,33298705075.886494
2022-06-03 23:01:23.757,22308799366.80173,,
2022-06-03 23:01:34.701,,15034800296.032751,
2022-06-03 23:05:31.796,,,32587795437.238453
2022-06-04 00:03:04.481,,14996363099.59643,
2022-06-04 00:03:45.324,21997859590.66833,,
2022-06-04 00:05:21.742,,,32247511606.470272
2022-06-04 01:01:23.481,21597554632.04167,,
2022-06-04 01:01:28.267,,14781458879.237202,
2022-06-04 01:02:04.461,,,31628272261.908073
2022-06-04 02:00:27.147,,,31466375976.783577
2022-06-04 02:01:07.578,21328150121.407944,,
2022-06-04 02:02:19.182,,14666268912.339539,
2022-06-04 03:00:18.559,21506204527.201057,,
2022-06-04 03:02:43.274,,,31525104641.167313
2022-06-04 03:03:51.801,,14631710307.8066,
2022-06-04 04:01:24.609,,14624468028.25265,
2022-06-04 04:02:45.031,,,31494329202.61535
2022-06-04 04:03:52.547,21337266453.0072,,
2022-06-04 05:01:04.726,21501696852.05883,,
2022-06-04 05:02:30.148,,,31679405556.328053
2022-06-04 05:03:26.415,,14623604285.139582,
2022-06-04 06:02:06.394,,,31453182599.996418
2022-06-04 06:02:22.221,,14562370868.23505,
2022-06-04 06:03:34.316,21143576702.246002,,
2022-06-04 07:02:15.651,,,31283466060.621876
2022-06-04 07:03:18.875,21218413374.24519,,
2022-06-04 07:03:20.020,,14485915674.779947,
2022-06-04 08:00:58.875,,,30718053827.037354
2022-06-04 08:01:44.167,,14179271714.648508,
2022-06-04 08:04:38.320,20635444024.48197,,
2022-06-04 09:01:45.478,,14117622419.93659,
2022-06-04 09:04:26.419,,,30509891768.37396
2022-06-04 09:05:25.435,20467920994.99611,,
2022-06-04 10:00:03.863,19776784804.202145,,
2022-06-04 10:02:00.397,,,29576137003.62816
2022-06-04 10:02:55.400,,13640523491.584446,
2022-06-04 11:01:56.043,,,28200275633.483467
2022-06-04 11:02:37.803,18628224665.01024,,
2022-06-04 11:02:47.798,,12741796840.658493,
2022-06-04 12:01:55.835,,,26854980867.891727
2022-06-04 12:02:15.084,18009393366.86763,,
2022-06-04 12:02:16.280,,11849042850.60288,
2022-06-04 13:01:08.688,,10896226500.956108,
2022-06-04 13:02:17.771,16798528214.12338,,
2022-06-04 13:02:44.480,,,25289383142.510612
2022-06-04 14:02:38.225,15545240252.685165,,
2022-06-04 14:03:45.314,,9815980168.26642,
2022-06-04 14:03:46.458,,,23451485541.210686
2022-06-04 15:00:02.001,,9590216349.84923,
2022-06-04 15:00:24.105,15021875950.043812,,
2022-06-04 15:00:26.517,,,22745449299.71748
2022-06-04 16:00:39.599,,9288823204.300915,
2022-06-04 16:02:18.918,14469828375.295063,,
2022-06-04 16:02:29.886,,,22155366548.24262
2022-06-04 17:00:21.594,,8981664616.045254,
2022-06-04 17:01:12.769,14158660637.875229,,
2022-06-04 17:02:00.358,,,21701352289.50747
2022-06-04 18:02:13.883,,,21307225400.314575
2022-06-04 18:02:50.002,,8758095284.612719,
2022-06-04 18:03:51.460,13668559891.835379,,
2022-06-04 19:02:38.688,13380991442.424873,,
2022-06-04 19:03:38.285,,8438085991.497322,
2022-06-04 19:03:42.712,,,20986689994.548088
2022-06-04 20:01:10.308,,,20689154558.621914
2022-06-04 20:02:41.100,13137099839.855537,,
2022-06-04 20:02:50.726,,8250367437.500541,
2022-06-04 21:00:04.621,,,20346696469.39883
2022-06-04 21:01:52.859,13003915077.25948,,
2022-06-04 21:02:50.050,,8076947215.865214,
2022-06-04 22:01:40.445,,,20177715301.7962
2022-06-04 22:02:07.653,12834362563.37779,,
2022-06-04 22:02:10.266,,7955767865.69189,
2022-06-04 23:01:20.378,,8245365969.5932,
2022-06-04 23:01:53.519,12836380445.127926,,
2022-06-04 23:02:26.957,,,20424152825.36902
2022-06-05 00:01:40.215,,,20408536351.025272
2022-06-05 00:02:04.055,12911383481.843807,,
2022-06-05 00:02:06.850,,8295912402.90654,
2022-06-05 01:00:03.268,12818031002.474358,,
2022-06-05 01:00:33.221,,,20294419864.23171
2022-06-05 01:04:39.060,,8274503374.979635,
2022-06-05 02:00:54.709,,,20093701942.863766
2022-06-05 02:01:22.436,,8184695973.673876,
2022-06-05 02:01:35.048,12608208150.838741,,
2022-06-05 03:00:16.812,,,19770138259.598648
2022-06-05 03:00:33.756,,8037758889.530476,
2022-06-05 03:00:59.047,12185655486.738482,,
2022-06-05 04:00:10.682,12357096552.783785,,
2022-06-05 04:01:03.342,,7949632802.035143,
2022-06-05 04:01:06.736,,,19524086018.642704
2022-06-05 05:00:28.221,,,19205796656.056747
2022-06-05 05:01:01.273,,7797716601.052327,
2022-06-05 05:01:56.136,12084142276.541714,,
2022-06-05 06:00:25.032,,,19174698936.612537
2022-06-05 06:01:52.619,12128550598.941887,,
2022-06-05 06:01:57.169,,7744716403.526425,
2022-06-05 07:00:08.165,,7698736920.92326,
2022-06-05 07:00:55.412,,,19051385955.439205
2022-06-05 07:01:40.392,11994195519.060265,,
2022-06-05 08:01:16.786,,,19007393664.58525
2022-06-05 08:01:31.621,,7646903760.652118,
2022-06-05 08:01:57.890,11975586771.330206,,
2022-06-05 09:01:38.793,,7615160273.142095,
2022-06-05 09:02:23.629,,,18992539647.34099
2022-06-05 09:02:29.059,11923276938.190575,,
2022-06-05 10:00:15.845,,7719000610.091984,
2022-06-05 10:01:48.097,,,19128302637.271374
2022-06-05 10:01:50.473,11970893731.043926,,
2022-06-05 11:00:27.513,11837714930.193777,,
2022-06-05 11:01:06.488,,7746989226.468016,
2022-06-05 11:01:46.247,,,18981324039.441765
2022-06-05 12:00:11.818,,7768030405.181651,
2022-06-05 12:00:23.122,,,18905911284.863564
2022-06-05 12:01:57.231,11806433719.875633,,
2022-06-05 13:00:19.212,11657295464.519897,,
2022-06-05 13:01:42.852,,7638306822.03349,
2022-06-05 13:02:29.744,,,18622702301.166153
2022-06-05 14:00:31.901,,,18381460671.017303
2022-06-05 14:00:56.608,11582817839.843664,,
2022-06-05 14:01:52.467,,7503368839.641913,
2022-06-05 15:00:30.252,11023385240.430145,,
2022-06-05 15:00:56.575,,7316656578.820945,
2022-06-05 15:02:38.862,,,17880885950.37119
2022-06-05 16:00:09.973,11255540961.45968,,
2022-06-05 16:00:26.144,,,17986644436.942112
2022-06-05 16:03:38.095,,7462597388.359773,
2022-06-05 17:01:58.614,,,18885280863.64726
2022-06-05 17:02:00.966,,7804825893.066811,
2022-06-05 17:02:03.299,11891904570.080982,,
2022-06-05 18:01:24.228,,,19546184078.15915
2022-06-05 18:01:51.941,12550570551.681784,,
2022-06-05 18:02:07.189,,8266005610.281782,
2022-06-05 19:01:37.018,,,19714234744.6182
2022-06-05 19:01:49.166,12728217957.117731,,
2022-06-05 19:01:54.377,,8367373546.909588,
2022-06-05 20:00:54.681,,,19792287784.926033
2022-06-05 20:02:14.651,12846612943.735718,,
2022-06-05 20:02:31.021,,8425239701.612012,
2022-06-05 21:00:12.812,,8516939218.149626,
2022-06-05 21:00:44.223,12953334749.309315,,
2022-06-05 21:02:10.909,,,19972367051.109108
2022-06-05 22:00:31.790,,,20183122823.384983
2022-06-05 22:02:01.009,,8621696630.386845,
2022-06-05 22:02:29.444,13153932166.864292,,
2022-06-05 23:00:10.782,13266213749.51686,,
2022-06-05 23:01:55.007,,8391846322.69294,
2022-06-05 23:01:56.194,,,20166559946.947147
2022-06-06 00:01:22.879,13395229055.412352,,
2022-06-06 00:01:58.255,,,20339048017.316334
2022-06-06 00:02:07.348,,8385254999.857006,
2022-06-06 01:00:33.245,13876617558.844582,,
2022-06-06 01:00:53.927,,8762887036.2368,
2022-06-06 01:01:35.376,,,20991249773.308735
2022-06-06 02:01:18.538,,9649236269.04469,
2022-06-06 02:01:31.879,15517227283.506922,,
2022-06-06 02:02:09.992,,,22768927415.432343
2022-06-06 03:00:53.688,,10357238773.194801,
2022-06-06 03:01:13.626,,,24289008093.89864
2022-06-06 03:01:39.130,16682120369.608576,,
2022-06-06 04:00:28.212,,,25803438390.489426
2022-06-06 04:01:56.443,17917735370.11307,,
2022-06-06 04:02:16.295,,10874169987.85418,
2022-06-06 05:01:53.985,,11323077386.152807,
2022-06-06 05:01:54.115,,,26777889259.331215
2022-06-06 05:01:58.494,18656257172.523346,,
2022-06-06 06:02:30.918,,11449679922.979181,
2022-06-06 06:02:37.991,,,27367938984.584045
2022-06-06 06:02:47.945,19195334927.44369,,
2022-06-06 07:00:32.418,,,28181527491.61099
2022-06-06 07:00:43.675,,11885782086.677038,
2022-06-06 07:01:56.590,19745177826.07276,,
2022-06-06 08:00:27.474,,,29411219868.805855
2022-06-06 08:01:10.285,20453144353.669456,,
2022-06-06 08:01:21.299,,12352550693.660366,
2022-06-06 09:00:12.374,21091587252.865112,,
2022-06-06 09:02:18.041,,12897707474.084396,
2022-06-06 09:02:42.934,,,30329678041.036484
2022-06-06 10:00:29.784,,13229427796.147348,
2022-06-06 10:01:01.684,,,30920036344.488907
2022-06-06 10:01:07.328,21441083382.9841,,
2022-06-06 11:02:03.600,,13579965734.827011,
2022-06-06 11:02:19.866,21855688573.96888,,
2022-06-06 11:02:50.156,,,31531608703.09495
2022-06-06 12:00:21.340,,13849477744.870272,
2022-06-06 12:01:57.466,,,32244780174.68586
2022-06-06 12:02:02.994,22470946506.922173,,
2022-06-06 13:01:42.004,,,32882909591.97898
2022-06-06 13:02:38.249,22920839910.460785,,
2022-06-06 13:02:39.571,,14176410325.711271,
2022-06-06 14:02:04.561,,,34049615692.666904
2022-06-06 14:02:05.195,23884416747.713966,,
2022-06-06 14:02:05.500,,14794455559.044865,
2022-06-06 15:00:28.048,25347898291.6932,,
2022-06-06 15:00:42.277,,15360946896.69619,
2022-06-06 15:02:59.320,,,35647638897.340645
2022-06-06 16:01:02.431,,,36971451559.00076
2022-06-06 16:01:57.561,26397031418.712887,,
2022-06-06 16:02:02.078,,16033786301.131046,
2022-06-06 17:01:38.740,26398461771.936848,,
2022-06-06 17:01:42.612,,16016675515.066404,
2022-06-06 17:01:49.049,,,36968328888.014
2022-06-06 18:01:00.270,26770870769.255836,,
2022-06-06 18:01:45.860,,,37541225505.6261
2022-06-06 18:02:25.729,,16229993566.718554,
2022-06-06 19:00:02.065,,,37922722579.42823
2022-06-06 19:01:14.754,27007693115.15712,,
2022-06-06 19:01:16.030,,16435605997.698246,
2022-06-06 20:00:15.457,,16639434801.795847,
2022-06-06 20:00:21.679,27320458577.73574,,
2022-06-06 20:00:26.709,,,38398547708.210464
2022-06-06 21:00:15.500,,,39003398694.855995
2022-06-06 21:01:24.543,,16807822870.891216,
2022-06-06 21:04:22.519,27782394535.223305,,
2022-06-06 22:00:19.170,,,39287519316.43803
2022-06-06 22:01:50.352,27959008238.360466,,
2022-06-06 22:01:59.400,,16891829831.045116,
2022-06-06 23:00:19.221,,16689874195.03378,
2022-06-06 23:00:26.823,,,38949829999.89863
2022-06-06 23:01:23.421,27704853481.828247,,
2022-06-07 00:01:09.708,,,38813144709.48214
2022-06-07 00:01:58.823,27644798123.298183,,
2022-06-07 00:02:03.248,,16623006597.793545,
2022-06-07 01:00:44.726,28714090745.222237,,
2022-06-07 01:00:51.002,,17297341705.0784,
2022-06-07 01:05:14.549,,,40171912509.21175
2022-06-07 02:00:14.665,,18225681721.699097,
2022-06-07 02:00:15.748,,,40955474265.14476
2022-06-07 02:02:44.645,29234715511.996407,,
2022-06-07 03:02:13.484,29675687315.94142,,
2022-06-07 03:02:14.299,,18930949251.492283,
2022-06-07 03:02:40.441,,,42366078730.937904
2022-06-07 04:01:36.721,,,42692671515.04282
2022-06-07 04:02:02.983,29764821287.75533,,
2022-06-07 04:02:10.268,,19217736790.750687,
2022-06-07 05:00:02.688,,19425643371.793324,
2022-06-07 05:00:10.267,,,43065860153.01193
2022-06-07 05:00:50.597,30024484703.642605,,
2022-06-07 06:00:07.946,,,43416229444.91759
2022-06-07 06:01:40.066,,19797583900.744602,
2022-06-07 06:01:54.565,30185518868.250996,,
2022-06-07 07:00:05.160,,,43312375721.77956
2022-06-07 07:00:24.444,30026980284.662235,,
2022-06-07 07:01:52.729,,19662327810.38287,
2022-06-07 08:00:47.455,,19662620905.504154,
2022-06-07 08:01:32.472,29891748739.305283,,
2022-06-07 08:01:38.939,,,42715837644.60491
2022-06-07 09:04:26.761,29696600953.375214,,
2022-06-07 09:04:31.371,,,42453542147.55872
2022-06-07 09:04:48.926,,19592195620.82792,
2022-06-07 10:01:39.878,,,41965427821.338905
2022-06-07 10:01:42.541,,19316427407.33338,
2022-06-07 10:01:51.853,29356503275.609222,,
2022-06-07 11:00:18.351,,19282762725.62589,
2022-06-07 11:02:00.524,,,41711963305.87545
2022-06-07 11:02:27.822,29196202681.42057,,
2022-06-07 12:00:43.162,,19420693264.12396,
2022-06-07 12:00:59.219,,,41788354283.46006
2022-06-07 12:01:45.996,29278815443.975113,,
2022-06-07 13:02:01.309,,,41909319743.02653
2022-06-07 13:02:01.758,,19618891643.324944,
2022-06-07 13:02:08.953,29263352033.2788,,
2022-06-07 14:00:13.496,,19572193472.10212,
2022-06-07 14:01:59.474,,,41844115676.80242
2022-06-07 14:03:31.025,29096483503.385048,,
2022-06-07 15:01:05.117,,19847656456.86749,
2022-06-07 15:01:55.973,29211662766.637142,,
2022-06-07 15:02:00.896,,,42138407087.42617
2022-06-07 16:01:06.681,28944547849.960815,,
2022-06-07 16:01:24.940,,19342414331.929295,
2022-06-07 16:01:26.985,,,41833616764.858086
2022-06-07 17:00:54.151,,,41408875608.37945
2022-06-07 17:01:27.187,28417130102.37983,,
2022-06-07 17:02:33.054,,19050422242.076336,
2022-06-07 18:01:20.704,27569078235.508484,,
2022-06-07 18:01:56.184,,,40658952227.868095
2022-06-07 18:02:39.085,,18721389445.639038,
2022-06-07 19:01:35.447,,,41305503532.03389
2022-06-07 19:01:36.272,27985766999.493557,,
2022-06-07 19:02:37.279,,19167619126.152073,
2022-06-07 20:01:45.624,,,43346516691.39249
2022-06-07 20:01:45.885,,20236332245.682796,
2022-06-07 20:01:48.328,30064980927.52552,,
2022-06-07 21:00:48.520,32254503265.675865,,
2022-06-07 21:00:56.799,,21421358157.58202,
2022-06-07 21:01:17.597,,,46536164364.92211
2022-06-07 22:01:22.820,,21619708008.614197,
2022-06-07 22:01:24.367,32694207111.102642,,
2022-06-07 22:01:55.950,,,47460221113.30237
2022-06-07 23:00:06.179,34432833247.39569,,
2022-06-07 23:02:04.423,,,49280597793.55497
2022-06-07 23:02:37.842,,22431249745.28805,
2022-06-08 00:01:53.430,,,52407169265.7973
2022-06-08 00:02:04.898,36150208149.15344,,
2022-06-08 00:02:08.022,,23762492022.437782,
2022-06-08 01:00:22.419,,,49905666121.53847
2022-06-08 01:01:42.005,,21886969707.27657,
2022-06-08 01:02:20.808,34317469074.852524,,
2022-06-08 02:01:53.748,38254620555.93863,,
2022-06-08 02:02:28.145,,,52693424611.76837
2022-06-08 02:02:55.734,,24849892898.411446,
2022-06-08 03:00:29.387,35935134516.42474,,
2022-06-08 03:00:39.598,,,52452654110.99832
2022-06-08 03:03:04.860,,23435273359.18594,
2022-06-08 04:01:44.355,35414174946.17874,,
2022-06-08 04:01:50.408,,,52032829635.48289
2022-06-08 04:02:19.724,,23017673091.627296,
2022-06-08 05:04:03.984,,,53744820810.221214
2022-06-08 05:04:07.648,,23803005849.866528,
2022-06-08 05:04:09.509,37119299105.91486,,
2022-06-08 06:00:48.940,,23880644826.33663,
2022-06-08 06:01:52.217,,,54127755949.35496
2022-06-08 06:02:01.439,37393197130.0532,,
2022-06-08 07:01:14.058,,23763296298.88796,
2022-06-08 07:01:35.293,,,54015283597.01143
2022-06-08 07:02:26.182,37392846873.10802,,
2022-06-08 08:00:32.596,,23919429239.794586,
2022-06-08 08:01:01.166,37652870264.73596,,
2022-06-08 08:01:56.743,,,54603200194.09122
2022-06-08 09:00:33.592,,23682750405.852394,
2022-06-08 09:01:37.769,37569180556.79013,,
2022-06-08 09:01:55.754,,,54887920804.14663
2022-06-08 10:01:55.919,37184809787.931984,,
2022-06-08 10:02:03.410,,23664148934.278156,
2022-06-08 10:02:41.099,,,54589975064.778046
2022-06-08 11:00:16.950,37263890999.07678,,
2022-06-08 11:01:52.664,,,54822174151.144875
2022-06-08 11:03:00.509,,23741386839.622406,
2022-06-08 12:00:32.760,,,54084996381.46536
2022-06-08 12:00:55.940,,23335781746.292458,
2022-06-08 12:01:31.755,36774413136.70361,,
2022-06-08 13:00:15.216,,22899435682.095413,
2022-06-08 13:01:40.978,,,53568125035.972015
2022-06-08 13:02:03.458,36480822564.16576,,
2022-06-08 14:00:42.147,,23432511245.65207,
2022-06-08 14:01:12.561,,,54715106353.189926
2022-06-08 14:01:16.957,37569865590.92861,,
2022-06-08 15:01:41.164,37021907683.78906,,
2022-06-08 15:02:42.834,,,54456524584.97244
2022-06-08 15:02:53.848,,23192190254.5819,
2022-06-08 16:01:19.024,,,53770695520.07232
2022-06-08 16:01:33.966,36686070155.68703,,
2022-06-08 16:01:36.742,,23223764000.66389,
2022-06-08 17:00:31.259,,,53312822676.13821
2022-06-08 17:02:11.584,,23163013100.871185,
2022-06-08 17:02:11.613,34185871888.733036,,
2022-06-08 18:00:40.112,,,53594284914.01148
2022-06-08 18:01:11.934,36567157474.91341,,
2022-06-08 18:02:17.119,,23346052345.39954,
2022-06-08 19:02:11.396,,,53357621184.38285
2022-06-08 19:03:13.513,,23182741811.260357,
2022-06-08 19:03:14.326,36722707845.14641,,
2022-06-08 20:01:19.870,,22352441309.94809,
